Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
2019-11-05,0.0167008,0.0170261,0.0173169,0.0176076,0.01692,0.0167363,0.016579,0.0164492,0.0163443,0.0162607,0.0161949,0.0161435,0.0161036,0.0160726,0.0160484,0.0160296,0.0160147,0.0160028,0.0159934,0.0159857,0.0159797,0.015975,0.0159718,0.0159699,0.0159696,0.0159709,0.0159741,0.0159792,0.0159865,0.0159961,0.0160081,0.0160228,0.0160402,0.0160603,0.0160832,0.016109,0.0161376,0.0161689,0.016203,0.0162397,0.0162789,0.0163205,0.0163643,0.0164101,0.0164579,0.0165073,0.0165582,0.0166105,0.0166637,0.0167179,0.0167726,0.0168278,0.0168832,0.0169385,0.0169937,0.0170484,0.0171026,0.0171559,0.0172083,0.0172596,0.0173096,0.0173581,0.0174051,0.0174504,0.0174939,0.0175355,0.0175751,0.0176127,0.0176482,0.0176814,0.0177125,0.0177413,0.0177679,0.0177921,0.0178141,0.0178339,0.0178513,0.0178666,0.0178797,0.0178906,0.0178995,0.0179062,0.0179111,0.0179139,0.017915,0.0179143,0.0179119,0.0179078,0.0179023,0.0178953,0.0178869,0.0178773,0.0178666,0.0178547,0.0178418,0.0178281,0.0178135,0.0177982,0.0177823,0.0177658,0.0177488,0.0177315,0.0177138,0.0176959,0.0176779,0.0176597,0.0176416,0.0176234,0.0176054,0.0175876,0.0175699,0.0175526,0.0175355,0.0175188,0.0175025,0.0174867,0.0174713,0.0174564,0.0174421,0.0174283, 
2019-11-06,0.0166918,0.0169831,0.01707,0.017157,0.0165365,0.016333,0.0161588,0.0160129,0.0158922,0.015793,0.0157117,0.0156449,0.0155899,0.0155443,0.0155063,0.0154743,0.015447,0.0154237,0.0154037,0.0153864,0.0153717,0.0153594,0.0153493,0.0153416,0.0153362,0.0153332,0.0153328,0.0153351,0.0153402,0.0153483,0.0153593,0.0153733,0.0153905,0.0154109,0.0154343,0.0154609,0.0154905,0.0155231,0.0155585,0.0155967,0.0156375,0.0156808,0.0157263,0.0157739,0.0158233,0.0158744,0.015927,0.0159808,0.0160356,0.0160912,0.0161474,0.0162039,0.0162605,0.0163171,0.0163733,0.0164291,0.0164841,0.0165383,0.0165915,0.0166434,0.016694,0.0167431,0.0167905,0.0168363,0.0168801,0.016922,0.0169619,0.0169997,0.0170354,0.0170688,0.0171,0.017129,0.0171556,0.01718,0.0172021,0.0172219,0.0172394,0.0172548,0.0172679,0.0172789,0.0172878,0.0172947,0.0172996,0.0173026,0.0173038,0.0173032,0.0173009,0.0172971,0.0172917,0.0172849,0.0172767,0.0172673,0.0172568,0.0172451,0.0172325,0.017219,0.0172047,0.0171896,0.0171739,0.0171577,0.017141,0.0171239,0.0171065,0.0170889,0.0170711,0.0170532,0.0170353,0.0170174,0.0169996,0.0169819,0.0169645,0.0169473,0.0169304,0.0169138,0.0168976,0.0168819,0.0168666,0.0168518,0.0168375,0.0168237, 
2019-11-07,0.0166855,0.0169957,0.0171336,0.0172714,0.0167694,0.0166252,0.0165005,0.0163956,0.0163088,0.0162378,0.0161801,0.0161335,0.0160961,0.0160661,0.0160423,0.0160235,0.0160089,0.0159977,0.0159896,0.0159841,0.0159809,0.01598,0.0159813,0.0159847,0.0159902,0.0159979,0.0160077,0.0160198,0.0160342,0.0160509,0.01607,0.0160914,0.0161151,0.0161413,0.0161697,0.0162004,0.0162333,0.0162683,0.0163053,0.0163442,0.0163848,0.0164271,0.0164709,0.016516,0.0165622,0.0166095,0.0166576,0.0167063,0.0167555,0.016805,0.0168546,0.0169042,0.0169536,0.0170027,0.0170512,0.0170991,0.0171461,0.0171922,0.0172372,0.017281,0.0173236,0.0173647,0.0174043,0.0174423,0.0174787,0.0175133,0.0175462,0.0175772,0.0176064,0.0176336,0.017659,0.0176823,0.0177038,0.0177233,0.0177408,0.0177564,0.0177702,0.017782,0.017792,0.0178002,0.0178066,0.0178113,0.0178143,0.0178157,0.0178155,0.0178139,0.0178108,0.0178063,0.0178006,0.0177936,0.0177854,0.0177762,0.0177659,0.0177547,0.0177426,0.0177297,0.0177161,0.0177018,0.0176869,0.0176715,0.0176556,0.0176393,0.0176227,0.0176058,0.0175887,0.0175714,0.017554,0.0175366,0.0175192,0.0175019,0.0174846,0.0174675,0.0174506,0.0174338,0.0174174,0.0174012,0.0173854,0.0173699,0.0173548,0.0173401, 
2019-11-08,0.0167384,0.0169778,0.0170393,0.0171008,0.0164001,0.0162123,0.0160594,0.0159383,0.0158446,0.0157737,0.0157213,0.0156836,0.0156574,0.0156401,0.0156294,0.0156238,0.0156218,0.0156225,0.0156251,0.0156292,0.0156343,0.0156404,0.0156473,0.0156552,0.0156641,0.0156742,0.0156856,0.0156986,0.0157132,0.0157298,0.0157485,0.0157693,0.0157925,0.0158182,0.0158464,0.0158771,0.0159105,0.0159464,0.0159848,0.0160256,0.0160689,0.0161144,0.016162,0.0162117,0.0162631,0.0163161,0.0163707,0.0164264,0.0164832,0.0165408,0.0165991,0.0166578,0.0167166,0.0167755,0.0168341,0.0168923,0.0169498,0.0170066,0.0170623,0.0171169,0.0171702,0.017222,0.0172721,0.0173206,0.0173671,0.0174116,0.0174541,0.0174944,0.0175325,0.0175683,0.0176018,0.0176329,0.0176615,0.0176878,0.0177116,0.0177331,0.0177521,0.0177687,0.017783,0.017795,0.0178047,0.0178122,0.0178176,0.017821,0.0178223,0.0178217,0.0178193,0.0178151,0.0178093,0.017802,0.0177931,0.0177829,0.0177714,0.0177588,0.017745,0.0177304,0.0177148,0.0176984,0.0176814,0.0176638,0.0176457,0.0176272,0.0176084,0.0175893,0.0175702,0.0175509,0.0175317,0.0175125,0.0174935,0.0174748,0.0174563,0.0174381,0.0174204,0.0174031,0.0173863,0.01737,0.0173543,0.0173392,0.0173248,0.017311, 
2019-11-11, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2019-11-12,0.0166999,0.0169581,0.0171212,0.0172843,0.0165181,0.0163485,0.01621,0.0161001,0.0160149,0.0159503,0.0159022,0.0158673,0.0158428,0.0158262,0.0158156,0.0158096,0.0158069,0.0158067,0.0158083,0.0158114,0.0158156,0.0158209,0.0158273,0.0158347,0.0158433,0.0158532,0.0158645,0.0158775,0.0158923,0.015909,0.0159278,0.0159488,0.015972,0.0159976,0.0160256,0.0160559,0.0160887,0.0161237,0.0161611,0.0162006,0.0162422,0.0162858,0.0163312,0.0163784,0.016427,0.016477,0.0165281,0.0165802,0.0166331,0.0166865,0.0167404,0.0167945,0.0168485,0.0169024,0.0169559,0.0170089,0.0170612,0.0171126,0.017163,0.0172122,0.01726,0.0173065,0.0173514,0.0173946,0.017436,0.0174757,0.0175134,0.0175491,0.0175828,0.0176144,0.0176439,0.0176712,0.0176964,0.0177194,0.0177403,0.017759,0.0177756,0.0177901,0.0178025,0.0178129,0.0178213,0.0178278,0.0178324,0.0178352,0.0178362,0.0178356,0.0178333,0.0178295,0.0178242,0.0178176,0.0178096,0.0178004,0.0177901,0.0177787,0.0177664,0.0177531,0.0177391,0.0177243,0.0177089,0.0176928,0.0176763,0.0176594,0.0176421,0.0176245,0.0176067,0.0175887,0.0175707,0.0175527,0.0175346,0.0175167,0.0174989,0.0174812,0.0174638,0.0174467,0.0174299,0.0174135,0.0173974,0.0173817,0.0173665,0.0173518, 
2019-11-13,0.0166801,0.0167152,0.0169026,0.01709,0.0162734,0.0161056,0.0159668,0.0158543,0.0157641,0.0156924,0.0156357,0.0155909,0.0155554,0.0155273,0.0155049,0.0154868,0.0154721,0.01546,0.0154501,0.0154421,0.0154358,0.015431,0.0154278,0.0154263,0.0154266,0.0154288,0.0154331,0.0154397,0.0154485,0.0154599,0.0154739,0.0154906,0.0155101,0.0155324,0.0155575,0.0155854,0.015616,0.0156494,0.0156854,0.0157239,0.0157648,0.015808,0.0158532,0.0159004,0.0159493,0.0159997,0.0160515,0.0161044,0.0161582,0.0162128,0.0162678,0.0163232,0.0163787,0.016434,0.0164891,0.0165437,0.0165976,0.0166507,0.0167027,0.0167536,0.0168032,0.0168514,0.016898,0.0169429,0.0169861,0.0170274,0.0170667,0.017104,0.0171392,0.0171723,0.0172032,0.017232,0.0172585,0.0172828,0.0173048,0.0173247,0.0173424,0.0173579,0.0173712,0.0173825,0.0173917,0.0173989,0.0174041,0.0174075,0.017409,0.0174088,0.0174069,0.0174035,0.0173985,0.017392,0.0173842,0.0173752,0.0173649,0.0173536,0.0173412,0.0173279,0.0173137,0.0172988,0.0172832,0.017267,0.0172502,0.0172331,0.0172155,0.0171977,0.0171796,0.0171614,0.0171431,0.0171248,0.0171065,0.0170883,0.0170703,0.0170524,0.0170348,0.0170175,0.0170005,0.0169839,0.0169677,0.0169519,0.0169366,0.0169218, 
2019-11-14,0.0166793,0.016685,0.0167706,0.0168563,0.016022,0.0158051,0.0156252,0.0154777,0.0153574,0.0152591,0.0151786,0.0151119,0.0150561,0.0150087,0.0149678,0.0149319,0.0148998,0.0148709,0.0148446,0.0148207,0.0147989,0.0147793,0.0147618,0.0147467,0.0147341,0.0147241,0.014717,0.014713,0.0147121,0.0147146,0.0147205,0.01473,0.014743,0.0147597,0.01478,0.0148038,0.0148311,0.0148618,0.0148958,0.0149329,0.0149729,0.0150157,0.0150611,0.0151088,0.0151586,0.0152103,0.0152636,0.0153184,0.0153743,0.0154311,0.0154887,0.0155466,0.0156048,0.015663,0.0157209,0.0157785,0.0158354,0.0158914,0.0159465,0.0160004,0.0160531,0.0161042,0.0161538,0.0162016,0.0162477,0.0162918,0.016334,0.016374,0.016412,0.0164478,0.0164813,0.0165126,0.0165417,0.0165685,0.016593,0.0166152,0.0166352,0.016653,0.0166685,0.016682,0.0166933,0.0167025,0.0167097,0.016715,0.0167183,0.0167199,0.0167196,0.0167177,0.0167142,0.0167092,0.0167026,0.0166947,0.0166856,0.0166751,0.0166636,0.016651,0.0166374,0.0166229,0.0166076,0.0165915,0.0165747,0.0165574,0.0165395,0.0165212,0.0165025,0.0164834,0.0164642,0.0164447,0.016425,0.0164053,0.0163856,0.0163659,0.0163463,0.0163267,0.0163074,0.0162883,0.0162694,0.0162508,0.0162326,0.0162146, 
2019-11-15,0.0166788,0.0166856,0.0167712,0.0168568,0.0161096,0.0159151,0.0157486,0.0156075,0.0154882,0.0153874,0.0153019,0.0152291,0.0151666,0.0151127,0.0150659,0.0150249,0.0149889,0.0149571,0.0149291,0.0149046,0.0148833,0.014865,0.0148496,0.0148373,0.0148279,0.0148216,0.0148183,0.0148182,0.0148212,0.0148274,0.0148368,0.0148495,0.0148654,0.0148844,0.0149066,0.0149319,0.0149601,0.0149911,0.0150249,0.0150613,0.0151,0.015141,0.0151841,0.0152291,0.0152758,0.0153239,0.0153734,0.0154239,0.0154753,0.0155274,0.0155799,0.0156327,0.0156856,0.0157383,0.0157908,0.0158428,0.0158941,0.0159447,0.0159943,0.0160427,0.01609,0.0161359,0.0161804,0.0162232,0.0162645,0.0163039,0.0163416,0.0163774,0.0164112,0.0164431,0.016473,0.0165008,0.0165266,0.0165503,0.016572,0.0165916,0.0166092,0.0166247,0.0166383,0.0166499,0.0166596,0.0166674,0.0166733,0.0166775,0.01668,0.0166808,0.0166801,0.0166778,0.016674,0.0166688,0.0166623,0.0166546,0.0166457,0.0166357,0.0166247,0.0166127,0.0165998,0.0165861,0.0165717,0.0165567,0.016541,0.0165248,0.0165082,0.0164912,0.0164738,0.0164562,0.0164384,0.0164205,0.0164024,0.0163844,0.0163663,0.0163483,0.0163305,0.0163127,0.0162952,0.0162779,0.0162609,0.0162442,0.0162278,0.0162119, 
2019-11-18,0.0166768,0.0166872,0.0167728,0.0168584,0.0160865,0.015881,0.0157056,0.0155575,0.0154332,0.0153291,0.0152419,0.0151688,0.0151074,0.0150556,0.0150118,0.0149747,0.0149431,0.0149164,0.0148937,0.0148748,0.0148592,0.0148467,0.0148371,0.0148304,0.0148265,0.0148254,0.014827,0.0148315,0.0148388,0.014849,0.0148619,0.0148777,0.0148963,0.0149177,0.0149418,0.0149686,0.0149979,0.0150297,0.0150639,0.0151003,0.0151388,0.0151792,0.0152215,0.0152653,0.0153106,0.0153572,0.0154049,0.0154535,0.0155028,0.0155526,0.0156028,0.0156532,0.0157035,0.0157537,0.0158036,0.015853,0.0159017,0.0159496,0.0159966,0.0160426,0.0160873,0.0161308,0.0161729,0.0162134,0.0162524,0.0162898,0.0163254,0.0163593,0.0163913,0.0164215,0.0164497,0.016476,0.0165004,0.0165229,0.0165434,0.0165619,0.0165786,0.0165933,0.0166061,0.0166171,0.0166262,0.0166336,0.0166392,0.0166432,0.0166455,0.0166462,0.0166454,0.0166432,0.0166396,0.0166346,0.0166284,0.0166209,0.0166124,0.0166028,0.0165922,0.0165807,0.0165683,0.0165552,0.0165413,0.0165268,0.0165118,0.0164962,0.0164802,0.0164637,0.016447,0.01643,0.0164128,0.0163955,0.016378,0.0163605,0.016343,0.0163256,0.0163082,0.016291,0.016274,0.0162572,0.0162406,0.0162243,0.0162084,0.0161928, 
2019-11-19,0.016676,0.0166877,0.0167733,0.0168589,0.0159403,0.0156974,0.0154965,0.0153319,0.0151972,0.0150866,0.0149953,0.0149189,0.0148543,0.0147989,0.0147505,0.0147078,0.0146697,0.0146353,0.0146043,0.0145763,0.0145511,0.0145288,0.0145094,0.0144929,0.0144795,0.0144693,0.0144625,0.014459,0.0144591,0.0144627,0.0144699,0.0144807,0.014495,0.0145128,0.014534,0.0145584,0.0145859,0.0146165,0.0146498,0.0146857,0.0147239,0.0147644,0.0148068,0.0148509,0.0148965,0.0149434,0.0149913,0.01504,0.0150893,0.015139,0.0151888,0.0152387,0.0152883,0.0153375,0.0153862,0.0154342,0.0154812,0.0155273,0.0155723,0.015616,0.0156584,0.0156993,0.0157387,0.0157766,0.0158127,0.0158472,0.0158799,0.0159109,0.01594,0.0159674,0.0159928,0.0160165,0.0160383,0.0160583,0.0160765,0.0160929,0.0161076,0.0161205,0.0161317,0.0161413,0.0161493,0.0161557,0.0161605,0.0161639,0.0161659,0.0161665,0.0161658,0.0161638,0.0161607,0.0161563,0.0161509,0.0161444,0.016137,0.0161286,0.0161194,0.0161094,0.0160986,0.0160871,0.0160749,0.0160622,0.0160488,0.016035,0.0160208,0.0160061,0.0159911,0.0159758,0.0159602,0.0159444,0.0159284,0.0159123,0.015896,0.0158797,0.0158634,0.015847,0.0158307,0.0158145,0.0157983,0.0157823,0.0157664,0.0157507, 
2019-11-20,0.0166252,0.0166284,0.0166883,0.0167482,0.015858,0.0156103,0.0154058,0.0152378,0.0150994,0.0149845,0.0148879,0.0148055,0.014734,0.0146709,0.0146144,0.014563,0.014516,0.0144726,0.0144327,0.0143958,0.0143622,0.0143318,0.0143047,0.014281,0.014261,0.0142447,0.0142323,0.0142238,0.0142193,0.0142189,0.0142225,0.0142301,0.0142415,0.0142568,0.0142757,0.0142981,0.0143237,0.0143525,0.0143842,0.0144184,0.0144551,0.014494,0.0145348,0.0145772,0.0146211,0.0146662,0.0147122,0.0147589,0.0148061,0.0148537,0.0149013,0.0149488,0.014996,0.0150427,0.0150888,0.0151342,0.0151787,0.0152221,0.0152644,0.0153055,0.0153453,0.0153836,0.0154205,0.0154559,0.0154897,0.0155218,0.0155524,0.0155812,0.0156084,0.0156338,0.0156576,0.0156796,0.0157,0.0157186,0.0157356,0.015751,0.0157647,0.0157768,0.0157874,0.0157965,0.0158041,0.0158102,0.0158149,0.0158183,0.0158203,0.0158211,0.0158207,0.015819,0.0158163,0.0158124,0.0158076,0.0158017,0.0157949,0.0157872,0.0157787,0.0157694,0.0157593,0.0157485,0.0157371,0.015725,0.0157124,0.0156993,0.0156857,0.0156716,0.0156571,0.0156423,0.0156272,0.0156118,0.0155962,0.0155803,0.0155643,0.0155481,0.0155319,0.0155156,0.0154992,0.0154828,0.0154665,0.0154502,0.0154341,0.015418, 
2019-11-21,0.016655,0.0168095,0.0169465,0.0170834,0.0162905,0.0160582,0.0158709,0.0157208,0.0155999,0.0155012,0.0154188,0.0153485,0.0152867,0.0152313,0.0151806,0.0151336,0.0150898,0.0150487,0.0150105,0.0149751,0.0149429,0.0149139,0.0148885,0.0148668,0.014849,0.0148352,0.0148256,0.0148201,0.0148187,0.0148214,0.014828,0.0148384,0.0148525,0.0148699,0.0148905,0.014914,0.0149402,0.0149689,0.0149996,0.0150323,0.0150666,0.0151022,0.015139,0.0151767,0.0152151,0.015254,0.0152931,0.0153323,0.0153715,0.0154104,0.015449,0.0154871,0.0155246,0.0155614,0.0155974,0.0156326,0.0156668,0.0157001,0.0157323,0.0157635,0.0157935,0.0158224,0.0158501,0.0158766,0.015902,0.0159262,0.0159491,0.0159709,0.0159914,0.0160108,0.0160289,0.0160459,0.0160617,0.0160763,0.0160898,0.0161021,0.0161133,0.0161234,0.0161323,0.0161402,0.0161471,0.0161528,0.0161575,0.0161612,0.0161639,0.0161656,0.0161664,0.0161661,0.016165,0.0161629,0.0161599,0.0161561,0.0161514,0.0161459,0.0161396,0.0161325,0.0161246,0.016116,0.0161067,0.0160967,0.016086,0.0160747,0.0160629,0.0160504,0.0160374,0.0160239,0.0160099,0.0159955,0.0159807,0.0159655,0.0159499,0.015934,0.0159178,0.0159014,0.0158848,0.015868,0.015851,0.015834,0.0158169,0.0157997, 
2019-11-22,0.0166172,0.0168006,0.016912,0.0170235,0.0164341,0.0162326,0.0160596,0.0159119,0.0157852,0.0156753,0.0155788,0.0154928,0.0154152,0.0153445,0.0152793,0.015219,0.0151631,0.0151113,0.0150633,0.0150193,0.0149792,0.0149431,0.0149111,0.0148833,0.0148596,0.0148403,0.0148252,0.0148143,0.0148076,0.014805,0.0148063,0.0148115,0.0148204,0.0148328,0.0148484,0.0148671,0.0148886,0.0149128,0.0149393,0.0149679,0.0149984,0.0150306,0.0150643,0.0150991,0.0151349,0.0151715,0.0152088,0.0152464,0.0152843,0.0153222,0.01536,0.0153976,0.0154349,0.0154717,0.0155078,0.0155433,0.015578,0.0156119,0.0156448,0.0156767,0.0157075,0.0157372,0.0157658,0.0157932,0.0158193,0.0158443,0.015868,0.0158904,0.0159115,0.0159313,0.0159499,0.0159671,0.0159831,0.0159978,0.0160113,0.0160235,0.0160344,0.0160442,0.0160527,0.0160601,0.0160663,0.0160713,0.0160753,0.0160781,0.0160799,0.0160807,0.0160804,0.0160792,0.016077,0.0160739,0.0160698,0.016065,0.0160592,0.0160527,0.0160454,0.0160373,0.0160286,0.0160191,0.016009,0.0159983,0.015987,0.0159752,0.0159628,0.0159499,0.0159366,0.0159229,0.0159087,0.0158942,0.0158794,0.0158643,0.0158489,0.0158334,0.0158176,0.0158016,0.0157855,0.0157693,0.0157531,0.0157368,0.0157205,0.0157042, 
2019-11-25,0.0165495,0.0168771,0.0169637,0.0170502,0.0165179,0.0163182,0.0161424,0.0159893,0.0158557,0.0157382,0.0156338,0.0155403,0.0154555,0.0153782,0.0153072,0.0152419,0.0151816,0.0151262,0.0150755,0.0150293,0.0149878,0.0149507,0.0149183,0.0148905,0.0148673,0.0148486,0.0148345,0.0148248,0.0148195,0.0148183,0.0148212,0.014828,0.0148384,0.0148523,0.0148695,0.0148896,0.0149124,0.0149378,0.0149655,0.0149951,0.0150265,0.0150595,0.0150937,0.0151291,0.0151653,0.0152022,0.0152396,0.0152772,0.015315,0.0153528,0.0153903,0.0154276,0.0154644,0.0155007,0.0155363,0.0155712,0.0156052,0.0156383,0.0156705,0.0157016,0.0157316,0.0157605,0.0157883,0.0158148,0.0158401,0.0158642,0.0158871,0.0159087,0.015929,0.015948,0.0159658,0.0159823,0.0159976,0.0160116,0.0160243,0.0160359,0.0160462,0.0160554,0.0160634,0.0160702,0.0160759,0.0160806,0.0160841,0.0160865,0.016088,0.0160884,0.0160879,0.0160864,0.0160839,0.0160806,0.0160764,0.0160713,0.0160655,0.0160589,0.0160515,0.0160434,0.0160346,0.0160251,0.016015,0.0160043,0.0159931,0.0159813,0.015969,0.0159562,0.015943,0.0159294,0.0159154,0.015901,0.0158864,0.0158714,0.0158563,0.0158408,0.0158252,0.0158095,0.0157936,0.0157776,0.0157616,0.0157455,0.0157295,0.0157134, 
2019-11-26,0.0165561,0.0169246,0.0169859,0.0170472,0.0163772,0.0161554,0.0159586,0.0157855,0.0156334,0.015499,0.0153795,0.0152724,0.0151758,0.015088,0.015008,0.0149346,0.0148675,0.014806,0.0147498,0.0146987,0.0146527,0.0146116,0.0145753,0.0145438,0.0145171,0.0144952,0.0144778,0.014465,0.0144567,0.0144528,0.014453,0.0144573,0.0144654,0.0144773,0.0144925,0.0145111,0.0145326,0.014557,0.0145839,0.0146131,0.0146444,0.0146776,0.0147123,0.0147485,0.0147858,0.014824,0.014863,0.0149026,0.0149425,0.0149826,0.0150227,0.0150626,0.0151023,0.0151415,0.0151801,0.0152181,0.0152553,0.0152916,0.0153269,0.0153612,0.0153944,0.0154263,0.0154571,0.0154865,0.0155147,0.0155415,0.0155669,0.0155909,0.0156135,0.0156346,0.0156544,0.0156727,0.0156896,0.0157051,0.0157191,0.0157318,0.0157432,0.0157531,0.0157618,0.0157692,0.0157753,0.0157801,0.0157838,0.0157862,0.0157875,0.0157877,0.0157869,0.015785,0.0157821,0.0157782,0.0157734,0.0157677,0.0157612,0.0157539,0.0157457,0.0157369,0.0157273,0.0157171,0.0157063,0.0156949,0.0156829,0.0156704,0.0156575,0.0156441,0.0156304,0.0156162,0.0156018,0.015587,0.015572,0.0155568,0.0155413,0.0155258,0.01551,0.0154942,0.0154784,0.0154625,0.0154466,0.0154307,0.0154149,0.0153991, 
2019-11-27,0.0165605,0.0169363,0.017074,0.0172116,0.0166292,0.0164253,0.0162451,0.0160878,0.0159507,0.0158304,0.0157241,0.0156291,0.0155433,0.0154651,0.0153933,0.015327,0.0152655,0.0152084,0.0151555,0.0151067,0.0150618,0.0150209,0.014984,0.0149512,0.0149225,0.014898,0.0148777,0.0148615,0.0148496,0.0148418,0.014838,0.0148382,0.0148422,0.0148499,0.0148611,0.0148757,0.0148934,0.014914,0.0149373,0.0149632,0.0149913,0.0150215,0.0150535,0.0150871,0.0151221,0.0151582,0.0151953,0.0152331,0.0152714,0.0153102,0.0153491,0.015388,0.0154267,0.0154652,0.0155032,0.0155407,0.0155775,0.0156135,0.0156486,0.0156827,0.0157157,0.0157476,0.0157783,0.0158078,0.015836,0.0158628,0.0158882,0.0159123,0.0159349,0.0159561,0.0159758,0.0159941,0.016011,0.0160264,0.0160404,0.0160529,0.0160641,0.0160739,0.0160823,0.0160894,0.0160951,0.0160996,0.0161029,0.016105,0.0161058,0.0161056,0.0161042,0.0161017,0.0160983,0.0160938,0.0160884,0.0160821,0.0160749,0.0160669,0.0160581,0.0160486,0.0160384,0.0160275,0.016016,0.0160039,0.0159912,0.0159781,0.0159645,0.0159504,0.015936,0.0159212,0.0159061,0.0158908,0.0158752,0.0158594,0.0158434,0.0158273,0.0158111,0.0157948,0.0157785,0.0157622,0.0157459,0.0157296,0.0157134,0.0156974, 
2019-11-28,0.0165188,0.0169333,0.0170455,0.0171578,0.0165448,0.0163331,0.0161476,0.015987,0.0158483,0.0157278,0.0156223,0.0155288,0.0154451,0.0153693,0.0153001,0.0152363,0.0151774,0.0151227,0.015072,0.0150251,0.0149819,0.0149424,0.0149067,0.0148748,0.0148468,0.0148227,0.0148026,0.0147866,0.0147745,0.0147665,0.0147624,0.0147623,0.0147659,0.0147732,0.014784,0.0147982,0.0148155,0.0148359,0.014859,0.0148848,0.0149129,0.0149432,0.0149753,0.0150092,0.0150445,0.0150811,0.0151187,0.0151572,0.0151963,0.0152358,0.0152756,0.0153154,0.0153552,0.0153947,0.0154338,0.0154723,0.0155102,0.0155473,0.0155836,0.0156188,0.015653,0.015686,0.0157177,0.0157482,0.0157774,0.0158051,0.0158315,0.0158564,0.0158798,0.0159017,0.0159222,0.0159411,0.0159585,0.0159744,0.0159888,0.0160017,0.0160132,0.0160233,0.0160319,0.0160391,0.016045,0.0160495,0.0160528,0.0160548,0.0160555,0.0160551,0.0160536,0.016051,0.0160473,0.0160425,0.0160369,0.0160303,0.0160228,0.0160144,0.0160053,0.0159955,0.0159849,0.0159737,0.0159618,0.0159494,0.0159364,0.015923,0.015909,0.0158947,0.01588,0.015865,0.0158497,0.0158341,0.0158184,0.0158024,0.0157863,0.0157701,0.0157538,0.0157374,0.0157211,0.0157047,0.0156884,0.0156722,0.0156561,0.0156401, 
