raceId,year,round,circuitRef,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
870,2012,11,hungaroring,race circuit,3,8,5,6,2,2,+1.032,1.032,2,69,208,12133.070000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,154,2,13,3,3,+10.518,10.518,1,69,208,12143.588000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,154,2,13,3,3,+10.518,10.518,2,69,208,12154.106000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,20,3,1,4,4,+11.614,11.614,1,69,9,12165.720000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,20,3,1,4,4,+11.614,11.614,2,69,9,12177.334,1,0,0
870,2012,11,hungaroring,race circuit,3,20,3,1,4,4,+11.614,11.614,3,69,9,12188.948,1,0,0
870,2012,11,hungaroring,race circuit,3,4,6,7,5,5,+26.653,26.653,1,69,6,12215.601,1,0,0
870,2012,11,hungaroring,race circuit,3,4,6,7,5,5,+26.653,26.653,2,69,6,12242.254,1,0,0
870,2012,11,hungaroring,race circuit,3,18,4,10,6,6,+30.243,30.243,1,69,1,12272.497000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,18,4,10,6,6,+30.243,30.243,2,69,1,12302.740000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,18,4,10,6,6,+30.243,30.243,3,69,1,12332.983000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,811,9,16,7,7,+33.899,33.899,1,69,3,12366.882000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,811,9,16,7,7,+33.899,33.899,2,69,3,12400.781,1,0,0
870,2012,11,hungaroring,race circuit,3,17,11,3,8,8,+34.458,34.458,1,69,9,12435.239000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,17,11,3,8,8,+34.458,34.458,2,69,9,12469.697000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,17,11,3,8,8,+34.458,34.458,3,69,9,12504.155,1,0,0
870,2012,11,hungaroring,race circuit,3,13,7,11,9,9,+38.350,38.35,1,69,6,12542.505000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,13,7,11,9,9,+38.350,38.35,2,69,6,12580.855000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,3,13,9,10,10,+51.234,51.234,1,69,131,12632.089000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,3,13,9,10,10,+51.234,51.234,2,69,131,12683.323,1,0,0
870,2012,11,hungaroring,race circuit,3,807,10,15,11,11,+57.283,57.283,1,69,10,12740.606000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,807,10,15,11,11,+57.283,57.283,2,69,10,12797.889000000001,1,0,0
870,2012,11,hungaroring,race circuit,3,814,12,12,12,12,+1:02.887,62.887,1,69,10,12860.776000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,814,12,12,12,12,+1:02.887,62.887,2,69,10,12923.663,1,0,0
870,2012,11,hungaroring,race circuit,3,813,8,5,13,13,+1:03.606,63.606,1,69,3,12987.269000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,813,8,5,13,13,+1:03.606,63.606,2,69,3,13050.875000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,813,8,5,13,13,+1:03.606,63.606,3,69,3,13114.481000000002,1,0,0
870,2012,11,hungaroring,race circuit,3,815,14,2,14,14,+1:04.494,64.494,1,69,15,13178.975,1,0,0
870,2012,11,hungaroring,race circuit,3,815,14,2,14,14,+1:04.494,64.494,2,69,15,13243.469000000001,1,0,0
871,2012,12,spa,street circuit,2,18,1,10,1,1,1:29:08.530,5348.53,1,44,1,5348.53,0,1,0
871,2012,12,spa,street circuit,2,20,10,9,2,2,+13.624,13.624,1,44,9,5362.1539999999995,0,1,0
871,2012,12,spa,street circuit,2,8,3,5,3,3,+25.334,25.334,1,44,208,5387.487999999999,0,1,0
871,2012,12,spa,street circuit,2,8,3,5,3,3,+25.334,25.334,2,44,208,5412.822,0,1,0
871,2012,12,spa,street circuit,2,807,11,6,4,4,+27.843,27.843,1,44,10,5440.665,0,1,0
871,2012,12,spa,street circuit,2,807,11,6,4,4,+27.843,27.843,2,44,10,5468.508,0,1,0
871,2012,12,spa,street circuit,2,13,14,3,5,5,+29.845,29.845,1,44,6,5498.353,0,1,0
871,2012,12,spa,street circuit,2,13,14,3,5,5,+29.845,29.845,2,44,6,5528.197999999999,0,1,0
871,2012,12,spa,street circuit,2,17,12,7,6,6,+31.244,31.244,1,44,9,5559.442,0,1,0
871,2012,12,spa,street circuit,2,17,12,7,6,6,+31.244,31.244,2,44,9,5590.686,0,1,0
871,2012,12,spa,street circuit,2,30,13,4,7,7,+53.374,53.374,1,44,131,5644.0599999999995,0,1,0
871,2012,12,spa,street circuit,2,30,13,4,7,7,+53.374,53.374,2,44,131,5697.434,0,1,0
871,2012,12,spa,street circuit,2,818,15,8,8,8,+58.865,58.865,1,44,5,5756.299,0,1,0
871,2012,12,spa,street circuit,2,818,15,8,8,8,+58.865,58.865,2,44,5,5815.164,0,1,0
871,2012,12,spa,street circuit,2,817,16,12,9,9,+62.982,62.982,1,44,5,5878.146,0,1,0
871,2012,12,spa,street circuit,2,817,16,12,9,9,+62.982,62.982,2,44,5,5941.128,0,1,0
871,2012,12,spa,street circuit,2,814,9,11,10,10,+63.783,63.783,1,44,10,6004.911,0,1,0
871,2012,12,spa,street circuit,2,814,9,11,10,10,+63.783,63.783,2,44,10,6068.6939999999995,0,1,0
871,2012,12,spa,street circuit,2,3,23,2,11,11,+65.111,65.111,1,44,131,6133.804999999999,0,1,0
871,2012,12,spa,street circuit,2,3,23,2,11,11,+65.111,65.111,2,44,131,6198.916,0,1,0
871,2012,12,spa,street circuit,2,811,17,1,12,12,+71.529,71.529,1,44,3,6270.445,0,1,0
871,2012,12,spa,street circuit,2,811,17,1,12,12,+71.529,71.529,2,44,3,6341.974,0,1,0
871,2012,12,spa,street circuit,2,155,2,13,13,13,+116.119,116.119,1,44,15,6458.093,0,1,0
871,2012,12,spa,street circuit,2,155,2,13,13,13,+116.119,116.119,2,44,15,6574.2119999999995,0,1,0
871,2012,12,spa,street circuit,2,155,2,13,13,13,+116.119,116.119,3,44,15,6690.331,0,1,0
872,2012,13,monza,race circuit,3,1,1,5,1,1,1:19:41.221,4781.221,1,53,1,4781.221,1,0,0
872,2012,13,monza,race circuit,3,815,12,2,2,2,+4.356,4.356,1,53,15,4785.576999999999,1,0,0
872,2012,13,monza,race circuit,3,4,10,11,3,3,+20.594,20.594,1,53,6,4806.170999999999,1,0,0
872,2012,13,monza,race circuit,3,13,3,12,4,4,+29.667,29.667,1,53,6,4835.838,1,0,0
872,2012,13,monza,race circuit,3,8,7,17,5,5,+30.881,30.881,1,53,208,4866.718999999999,1,0,0
872,2012,13,monza,race circuit,3,30,4,3,6,6,+31.259,31.259,1,53,131,4897.977999999999,1,0,0
872,2012,13,monza,race circuit,3,30,4,3,6,6,+31.259,31.259,2,53,131,4929.236999999999,1,0,0
872,2012,13,monza,race circuit,3,3,6,1,7,7,+33.550,33.55,1,53,131,4962.786999999999,1,0,0
872,2012,13,monza,race circuit,3,3,6,1,7,7,+33.550,33.55,2,53,131,4996.3369999999995,1,0,0
872,2012,13,monza,race circuit,3,814,9,16,8,8,+41.057,41.057,1,53,10,5037.393999999999,1,0,0
872,2012,13,monza,race circuit,3,155,8,14,9,9,+43.898,43.898,1,53,15,5081.2919999999995,1,0,0
872,2012,13,monza,race circuit,3,811,13,10,10,10,+48.144,48.144,1,53,3,5129.436,1,0,0
872,2012,13,monza,race circuit,3,813,22,4,11,11,+48.682,48.682,1,53,3,5178.1179999999995,1,0,0
872,2012,13,monza,race circuit,3,813,22,4,11,11,+48.682,48.682,2,53,3,5226.799999999999,1,0,0
872,2012,13,monza,race circuit,3,817,14,7,12,12,+50.316,50.316,1,53,5,5277.116,1,0,0
872,2012,13,monza,race circuit,3,816,15,8,13,13,+1:15.861,75.861,1,53,208,5352.977,1,0,0
873,2012,14,marina_bay,street circuit,2,18,4,4,2,2,+8.959,8.959,2,59,1,14461.247000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,18,4,4,2,2,+8.959,8.959,1,59,1,14470.206,0,1,0
873,2012,14,marina_bay,street circuit,2,4,5,5,3,3,+15.227,15.227,2,59,6,14485.433,0,1,0
873,2012,14,marina_bay,street circuit,2,4,5,5,3,3,+15.227,15.227,1,59,6,14500.66,0,1,0
873,2012,14,marina_bay,street circuit,2,814,6,7,4,4,+19.063,19.063,2,59,10,14519.723,0,1,0
873,2012,14,marina_bay,street circuit,2,814,6,7,4,4,+19.063,19.063,1,59,10,14538.786,0,1,0
873,2012,14,marina_bay,street circuit,2,3,10,12,5,5,+34.784,34.784,2,59,131,14573.57,0,1,0
873,2012,14,marina_bay,street circuit,2,3,10,12,5,5,+34.784,34.784,1,59,131,14608.354000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,8,12,11,6,6,+35.759,35.759,2,59,208,14644.113000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,8,12,11,6,6,+35.759,35.759,1,59,208,14679.872000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,154,8,14,7,7,+36.698,36.698,2,59,208,14716.57,0,1,0
873,2012,14,marina_bay,street circuit,2,154,8,14,7,7,+36.698,36.698,1,59,208,14753.268,0,1,0
873,2012,14,marina_bay,street circuit,2,13,13,13,8,8,+42.829,42.829,3,59,6,14796.097,0,1,0
873,2012,14,marina_bay,street circuit,2,13,13,13,8,8,+42.829,42.829,1,59,6,14838.926000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,13,13,13,8,8,+42.829,42.829,2,59,6,14881.755000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,817,15,15,9,9,+45.820,45.82,2,59,5,14927.575,0,1,0
873,2012,14,marina_bay,street circuit,2,817,15,15,9,9,+45.820,45.82,1,59,5,14973.395,0,1,0
873,2012,14,marina_bay,street circuit,2,815,14,6,10,10,+50.619,50.619,2,59,15,15024.014000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,815,14,6,10,10,+50.619,50.619,1,59,15,15074.633,0,1,0
873,2012,14,marina_bay,street circuit,2,17,7,10,11,11,+87.175,87.175,2,59,9,15161.808,0,1,0
873,2012,14,marina_bay,street circuit,2,17,7,10,11,11,+87.175,87.175,3,59,9,15248.983,0,1,0
873,2012,14,marina_bay,street circuit,2,17,7,10,11,11,+87.175,87.175,1,59,9,15336.158000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,10,20,21,12,12,+91.918,91.918,2,59,206,15428.076000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,10,20,21,12,12,+91.918,91.918,1,59,206,15519.994,0,1,0
873,2012,14,marina_bay,street circuit,2,155,17,2,13,13,+97.141,97.141,2,59,15,15617.135,0,1,0
873,2012,14,marina_bay,street circuit,2,155,17,2,13,13,+97.141,97.141,3,59,15,15714.276,0,1,0
873,2012,14,marina_bay,street circuit,2,155,17,2,13,13,+97.141,97.141,1,59,15,15811.417000000001,0,1,0
873,2012,14,marina_bay,street circuit,2,807,11,1,14,14,+99.413,99.413,2,59,10,15910.83,0,1,0
873,2012,14,marina_bay,street circuit,2,807,11,1,14,14,+99.413,99.413,3,59,10,16010.243,0,1,0
873,2012,14,marina_bay,street circuit,2,807,11,1,14,14,+99.413,99.413,1,59,10,16109.656,0,1,0
873,2012,14,marina_bay,street circuit,2,5,19,18,15,15,+107.967,107.967,2,59,207,16217.623,0,1,0
873,2012,14,marina_bay,street circuit,2,5,19,18,15,15,+107.967,107.967,3,59,207,16325.59,0,1,0
873,2012,14,marina_bay,street circuit,2,5,19,18,15,15,+107.967,107.967,1,59,207,16433.557,0,1,0
874,2012,15,suzuka,race circuit,3,20,1,1,1,1,1:28:56.242,5336.242,1,53,9,5336.242,1,0,0
874,2012,15,suzuka,race circuit,3,20,1,1,1,1,1:28:56.242,5336.242,2,53,9,10672.484,1,0,0
874,2012,15,suzuka,race circuit,3,13,10,5,2,2,+20.639,20.639,1,53,6,10693.123,1,0,0
874,2012,15,suzuka,race circuit,3,13,10,5,2,2,+20.639,20.639,2,53,6,10713.762,1,0,0
874,2012,15,suzuka,race circuit,3,155,3,3,3,3,+24.538,24.538,1,53,15,10738.300000000001,1,0,0
874,2012,15,suzuka,race circuit,3,155,3,3,3,3,+24.538,24.538,2,53,15,10762.838,1,0,0
874,2012,15,suzuka,race circuit,3,18,8,2,4,4,+25.098,25.098,1,53,1,10787.936,1,0,0
874,2012,15,suzuka,race circuit,3,18,8,2,4,4,+25.098,25.098,2,53,1,10813.034,1,0,0
874,2012,15,suzuka,race circuit,3,1,9,11,5,5,+46.490,46.49,1,53,1,10859.524000000001,1,0,0
874,2012,15,suzuka,race circuit,3,1,9,11,5,5,+46.490,46.49,2,53,1,10906.014000000001,1,0,0
874,2012,15,suzuka,race circuit,3,8,7,13,6,6,+50.424,50.424,1,53,208,10956.438,1,0,0
874,2012,15,suzuka,race circuit,3,8,7,13,6,6,+50.424,50.424,2,53,208,11006.862000000001,1,0,0
874,2012,15,suzuka,race circuit,3,807,15,14,7,7,+51.159,51.159,1,53,10,11058.021,1,0,0
874,2012,15,suzuka,race circuit,3,807,15,14,7,7,+51.159,51.159,2,53,10,11109.18,1,0,0
874,2012,15,suzuka,race circuit,3,813,12,12,8,8,+52.364,52.364,1,53,3,11161.544,1,0,0
874,2012,15,suzuka,race circuit,3,813,12,12,8,8,+52.364,52.364,2,53,3,11213.908000000001,1,0,0
874,2012,15,suzuka,race circuit,3,17,2,7,9,9,+54.675,54.675,1,53,9,11268.583,1,0,0
874,2012,15,suzuka,race circuit,3,17,2,7,9,9,+54.675,54.675,2,53,9,11323.258,1,0,0
874,2012,15,suzuka,race circuit,3,817,14,8,10,10,+66.919,66.919,1,53,5,11390.177,1,0,0
874,2012,15,suzuka,race circuit,3,817,14,8,10,10,+66.919,66.919,2,53,5,11457.096,1,0,0
874,2012,15,suzuka,race circuit,3,30,23,6,11,11,+67.769,67.769,1,53,131,11524.865,1,0,0
874,2012,15,suzuka,race circuit,3,30,23,6,11,11,+67.769,67.769,2,53,131,11592.634,1,0,0
874,2012,15,suzuka,race circuit,3,814,11,10,12,12,+83.460,83.46,1,53,10,11676.094000000001,1,0,0
874,2012,15,suzuka,race circuit,3,814,11,10,12,12,+83.460,83.46,2,53,10,11759.554,1,0,0
874,2012,15,suzuka,race circuit,3,818,19,9,13,13,+88.645,88.645,1,53,5,11848.199,1,0,0
874,2012,15,suzuka,race circuit,3,818,19,9,13,13,+88.645,88.645,2,53,5,11936.844000000001,1,0,0
874,2012,15,suzuka,race circuit,3,811,16,4,14,14,+88.709,88.709,1,53,3,12025.553,1,0,0
874,2012,15,suzuka,race circuit,3,811,16,4,14,14,+88.709,88.709,2,53,3,12114.262,1,0,0
874,2012,15,suzuka,race circuit,3,811,16,4,14,14,+88.709,88.709,3,53,3,12202.971,1,0,0
874,2012,15,suzuka,race circuit,3,811,16,4,14,14,+88.709,88.709,4,53,3,12291.68,1,0,0
875,2012,16,yeongam,street circuit,2,20,2,5,1,1,1:36:28.651,5788.651,1,55,9,5788.651,0,1,0
875,2012,16,yeongam,street circuit,2,20,2,5,1,1,1:36:28.651,5788.651,2,55,9,11577.302,0,1,0
875,2012,16,yeongam,street circuit,2,17,1,1,2,2,+8.231,8.231,1,55,9,11585.533,0,1,0
875,2012,16,yeongam,street circuit,2,17,1,1,2,2,+8.231,8.231,2,55,9,11593.764,0,1,0
875,2012,16,yeongam,street circuit,2,4,4,3,3,3,+13.944,13.944,1,55,6,11607.708,0,1,0
875,2012,16,yeongam,street circuit,2,4,4,3,3,3,+13.944,13.944,2,55,6,11621.652,0,1,0
875,2012,16,yeongam,street circuit,2,13,6,2,4,4,+20.168,20.168,1,55,6,11641.82,0,1,0
875,2012,16,yeongam,street circuit,2,13,6,2,4,4,+20.168,20.168,2,55,6,11661.988,0,1,0
875,2012,16,yeongam,street circuit,2,8,5,11,5,5,+36.739,36.739,1,55,208,11698.726999999999,0,1,0
875,2012,16,yeongam,street circuit,2,8,5,11,5,5,+36.739,36.739,2,55,208,11735.466,0,1,0
875,2012,16,yeongam,street circuit,2,807,8,6,6,6,+45.301,45.301,1,55,10,11780.767,0,1,0
875,2012,16,yeongam,street circuit,2,807,8,6,6,6,+45.301,45.301,2,55,10,11826.068,0,1,0
875,2012,16,yeongam,street circuit,2,154,7,10,7,7,+54.812,54.812,1,55,208,11880.88,0,1,0
875,2012,16,yeongam,street circuit,2,154,7,10,7,7,+54.812,54.812,2,55,208,11935.692,0,1,0
875,2012,16,yeongam,street circuit,2,818,16,8,8,8,+69.589,69.589,1,55,5,12005.280999999999,0,1,0
875,2012,16,yeongam,street circuit,2,818,16,8,8,8,+69.589,69.589,2,55,5,12074.869999999999,0,1,0
875,2012,16,yeongam,street circuit,2,817,21,12,9,9,+71.787,71.787,1,55,5,12146.657,0,1,0
875,2012,16,yeongam,street circuit,2,817,21,12,9,9,+71.787,71.787,2,55,5,12218.444,0,1,0
875,2012,16,yeongam,street circuit,2,1,3,9,10,10,+79.692,79.692,1,55,1,12298.136,0,1,0
875,2012,16,yeongam,street circuit,2,1,3,9,10,10,+79.692,79.692,2,55,1,12377.828,0,1,0
875,2012,16,yeongam,street circuit,2,1,3,9,10,10,+79.692,79.692,3,55,1,12457.52,0,1,0
875,2012,16,yeongam,street circuit,2,815,12,4,11,11,+80.062,80.062,1,55,15,12537.582,0,1,0
875,2012,16,yeongam,street circuit,2,815,12,4,11,11,+80.062,80.062,2,55,15,12617.644,0,1,0
875,2012,16,yeongam,street circuit,2,814,14,15,12,12,+84.448,84.448,1,55,10,12702.092,0,1,0
875,2012,16,yeongam,street circuit,2,814,14,15,12,12,+84.448,84.448,2,55,10,12786.539999999999,0,1,0
875,2012,16,yeongam,street circuit,2,30,10,13,13,13,+89.241,89.241,1,55,131,12875.780999999999,0,1,0
875,2012,16,yeongam,street circuit,2,30,10,13,13,13,+89.241,89.241,2,55,131,12965.021999999999,0,1,0
875,2012,16,yeongam,street circuit,2,813,15,7,14,14,+94.924,94.924,1,55,3,13059.946,0,1,0
875,2012,16,yeongam,street circuit,2,811,17,14,15,15,+96.902,96.902,1,55,3,13156.848,0,1,0
875,2012,16,yeongam,street circuit,2,811,17,14,15,15,+96.902,96.902,2,55,3,13253.75,0,1,0
876,2012,17,buddh,race circuit,3,20,1,4,1,1,1:31:10.744,5470.744,1,60,9,5470.744,1,0,0
876,2012,17,buddh,race circuit,3,4,5,3,2,2,+9.437,9.437,1,60,6,5480.181,1,0,0
876,2012,17,buddh,race circuit,3,17,2,6,3,3,+13.217,13.217,1,60,9,5493.398,1,0,0
876,2012,17,buddh,race circuit,3,1,3,5,4,4,+13.909,13.909,1,60,1,5507.307,1,0,0
876,2012,17,buddh,race circuit,3,18,4,1,5,5,+26.266,26.266,1,60,1,5533.572999999999,1,0,0
876,2012,17,buddh,race circuit,3,13,6,11,6,6,+44.674,44.674,1,60,6,5578.246999999999,1,0,0
876,2012,17,buddh,race circuit,3,8,7,12,7,7,+45.227,45.227,1,60,208,5623.473999999999,1,0,0
876,2012,17,buddh,race circuit,3,807,12,10,8,8,+54.998,54.998,1,60,10,5678.472,1,0,0
876,2012,17,buddh,race circuit,3,154,11,15,9,9,+56.103,56.103,1,60,208,5734.575,1,0,0
876,2012,17,buddh,race circuit,3,811,13,2,10,10,+1:14.975,74.975,1,60,3,5809.549999999999,1,0,0
876,2012,17,buddh,race circuit,3,3,10,14,11,11,+1:21.694,81.694,1,60,131,5891.244,1,0,0
876,2012,17,buddh,race circuit,3,814,16,7,12,12,+1:22.815,82.815,1,60,10,5974.058999999999,1,0,0
876,2012,17,buddh,race circuit,3,817,15,13,13,13,+1:26.064,86.064,1,60,5,6060.123,1,0,0
876,2012,17,buddh,race circuit,3,155,17,8,14,14,+1:26.495,86.495,1,60,15,6146.6179999999995,1,0,0
877,2012,18,yas_marina,race circuit,3,4,6,2,2,2,+0.852,0.852,1,55,6,6359.518999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,20,24,1,3,3,+4.163,4.163,1,55,9,6363.682,1,0,0
877,2012,18,yas_marina,race circuit,3,20,24,1,3,3,+4.163,4.163,2,55,9,6367.844999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,18,5,4,4,4,+7.787,7.787,1,55,1,6375.632,1,0,0
877,2012,18,yas_marina,race circuit,3,813,3,5,5,5,+13.007,13.007,1,55,3,6388.638999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,155,15,8,6,6,+20.076,20.076,1,55,15,6408.714999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,13,8,11,7,7,+22.896,22.896,1,55,6,6431.611,1,0,0
877,2012,18,yas_marina,race circuit,3,811,14,10,8,8,+23.542,23.542,1,55,3,6455.152999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,814,12,9,9,9,+24.160,24.16,1,55,10,6479.312999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,814,12,9,9,9,+24.160,24.16,2,55,10,6503.472999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,814,12,9,9,9,+24.160,24.16,3,55,10,6527.633,1,0,0
877,2012,18,yas_marina,race circuit,3,817,16,12,10,10,+27.463,27.463,1,55,5,6555.096,1,0,0
877,2012,18,yas_marina,race circuit,3,817,16,12,10,10,+27.463,27.463,2,55,5,6582.558999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,30,13,6,11,11,+28.075,28.075,1,55,131,6610.633999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,30,13,6,11,11,+28.075,28.075,2,55,131,6638.709,1,0,0
877,2012,18,yas_marina,race circuit,3,818,17,13,12,12,+34.906,34.906,1,55,5,6673.615,1,0,0
877,2012,18,yas_marina,race circuit,3,818,17,13,12,12,+34.906,34.906,2,55,5,6708.521,1,0,0
877,2012,18,yas_marina,race circuit,3,5,18,15,13,13,+47.764,47.764,1,55,207,6756.285,1,0,0
877,2012,18,yas_marina,race circuit,3,10,21,18,14,14,+56.473,56.473,1,55,206,6812.758,1,0,0
877,2012,18,yas_marina,race circuit,3,815,11,7,15,15,+56.768,56.768,1,55,15,6869.526,1,0,0
877,2012,18,yas_marina,race circuit,3,815,11,7,15,15,+56.768,56.768,2,55,15,6926.294,1,0,0
877,2012,18,yas_marina,race circuit,3,815,11,7,15,15,+56.768,56.768,3,55,15,6983.062,1,0,0
877,2012,18,yas_marina,race circuit,3,808,20,19,16,16,+64.595,64.595,1,55,207,7047.656999999999,1,0,0
877,2012,18,yas_marina,race circuit,3,37,22,20,17,17,+71.778,71.778,1,55,164,7119.4349999999995,1,0,0
878,2012,19,americas,race circuit,3,1,2,5,1,1,1:35:55.269,5755.269,1,56,1,5755.269,1,0,0
878,2012,19,americas,race circuit,3,20,1,1,2,2,+0.675,0.675,1,56,9,5755.944,1,0,0
878,2012,19,americas,race circuit,3,4,7,4,3,3,+39.229,39.229,1,56,6,5795.173000000001,1,0,0
878,2012,19,americas,race circuit,3,13,11,2,4,4,+46.013,46.013,1,56,6,5841.186000000001,1,0,0
878,2012,19,americas,race circuit,3,18,12,6,5,5,+56.432,56.432,1,56,1,5897.618,1,0,0
878,2012,19,americas,race circuit,3,8,4,3,6,6,+64.425,64.425,1,56,208,5962.043000000001,1,0,0
878,2012,19,americas,race circuit,3,154,8,10,7,7,+70.313,70.313,1,56,208,6032.356000000001,1,0,0
878,2012,19,americas,race circuit,3,807,6,16,8,8,+73.792,73.792,1,56,10,6106.148,1,0,0
878,2012,19,americas,race circuit,3,813,9,12,9,9,+74.525,74.525,1,56,3,6180.673000000001,1,0,0
878,2012,19,americas,race circuit,3,811,10,13,10,10,+75.133,75.133,1,56,3,6255.8060000000005,1,0,0
878,2012,19,americas,race circuit,3,815,15,11,11,11,+84.341,84.341,1,56,15,6340.147,1,0,0
878,2012,19,americas,race circuit,3,817,18,14,12,12,+84.871,84.871,1,56,5,6425.018,1,0,0
878,2012,19,americas,race circuit,3,3,17,8,13,13,+85.510,85.51,1,56,131,6510.528,1,0,0
879,2012,20,interlagos,street circuit,2,4,7,4,2,2,+2.754,2.754,1,71,6,12648.066,0,1,0
879,2012,20,interlagos,street circuit,2,4,7,4,2,2,+2.754,2.754,2,71,6,12650.82,0,1,0
879,2012,20,interlagos,street circuit,2,4,7,4,2,2,+2.754,2.754,3,71,6,12653.574,0,1,0
879,2012,20,interlagos,street circuit,2,13,5,5,3,3,+3.615,3.615,1,71,6,12657.189,0,1,0
879,2012,20,interlagos,street circuit,2,13,5,5,3,3,+3.615,3.615,2,71,6,12660.804,0,1,0
879,2012,20,interlagos,street circuit,2,13,5,5,3,3,+3.615,3.615,3,71,6,12664.419,0,1,0
879,2012,20,interlagos,street circuit,2,17,3,6,4,4,+4.936,4.936,1,71,9,12669.355,0,1,0
879,2012,20,interlagos,street circuit,2,17,3,6,4,4,+4.936,4.936,2,71,9,12674.291,0,1,0
879,2012,20,interlagos,street circuit,2,17,3,6,4,4,+4.936,4.936,3,71,9,12679.227,0,1,0
879,2012,20,interlagos,street circuit,2,807,6,3,5,5,+5.708,5.708,1,71,10,12684.935,0,1,0
879,2012,20,interlagos,street circuit,2,807,6,3,5,5,+5.708,5.708,2,71,10,12690.643,0,1,0
879,2012,20,interlagos,street circuit,2,807,6,3,5,5,+5.708,5.708,3,71,10,12696.351,0,1,0
879,2012,20,interlagos,street circuit,2,20,4,9,6,6,+9.453,9.453,1,71,9,12705.804,0,1,0
879,2012,20,interlagos,street circuit,2,20,4,9,6,6,+9.453,9.453,2,71,9,12715.257,0,1,0
879,2012,20,interlagos,street circuit,2,20,4,9,6,6,+9.453,9.453,3,71,9,12724.71,0,1,0
879,2012,20,interlagos,street circuit,2,20,4,9,6,6,+9.453,9.453,4,71,9,12734.163,0,1,0
879,2012,20,interlagos,street circuit,2,30,13,15,7,7,+11.907,11.907,1,71,131,12746.07,0,1,0
879,2012,20,interlagos,street circuit,2,30,13,15,7,7,+11.907,11.907,2,71,131,12757.977,0,1,0
879,2012,20,interlagos,street circuit,2,30,13,15,7,7,+11.907,11.907,3,71,131,12769.884,0,1,0
879,2012,20,interlagos,street circuit,2,30,13,15,7,7,+11.907,11.907,4,71,131,12781.791,0,1,0
879,2012,20,interlagos,street circuit,2,818,17,8,8,8,+28.653,28.653,1,71,5,12810.444,0,1,0
879,2012,20,interlagos,street circuit,2,818,17,8,8,8,+28.653,28.653,2,71,5,12839.097,0,1,0
879,2012,20,interlagos,street circuit,2,818,17,8,8,8,+28.653,28.653,3,71,5,12867.75,0,1,0
879,2012,20,interlagos,street circuit,2,818,17,8,8,8,+28.653,28.653,4,71,5,12896.403,0,1,0
879,2012,20,interlagos,street circuit,2,155,14,7,9,9,+31.250,31.25,1,71,15,12927.653,0,1,0
879,2012,20,interlagos,street circuit,2,155,14,7,9,9,+31.250,31.25,2,71,15,12958.903,0,1,0
879,2012,20,interlagos,street circuit,2,155,14,7,9,9,+31.250,31.25,3,71,15,12990.153,0,1,0
880,2013,1,albert_park,street circuit,2,8,7,1,1,1,1:30:03.225,5403.225,1,58,208,5403.225,0,1,0
880,2013,1,albert_park,street circuit,2,8,7,1,1,1,1:30:03.225,5403.225,2,58,208,10806.45,0,1,0
880,2013,1,albert_park,street circuit,2,4,5,3,2,2,+12.451,12.451,1,58,6,10818.901,0,1,0
880,2013,1,albert_park,street circuit,2,4,5,3,2,2,+12.451,12.451,2,58,6,10831.352,0,1,0
880,2013,1,albert_park,street circuit,2,4,5,3,2,2,+12.451,12.451,3,58,6,10843.803,0,1,0
880,2013,1,albert_park,street circuit,2,20,1,10,3,3,+22.346,22.346,1,58,9,10866.149000000001,0,1,0
